Feature 0:
X = 810262.945611, Y = 2289946.740916
X = 808676.318008, Y = 2287949.406941
X = 807427.791242, Y = 2286594.206497
X = 806017.752942, Y = 2286061.364158
X = 805157.369660, Y = 2286465.160014
X = 803461.676127, Y = 2284818.189627
X = 802186.811455, Y = 2284903.593901
X = 801444.836446, Y = 2284024.659661
X = 800986.564698, Y = 2284016.507019
X = 800943.212265, Y = 2283948.103723
X = 799783.301877, Y = 2282933.337779
X = 799387.104947, Y = 2283014.252443
X = 798982.120634, Y = 2282871.836749
X = 798022.046974, Y = 2282794.052213
X = 797963.752061, Y = 2283212.338558
X = 795748.625975, Y = 2282815.079125
X = 794830.056484, Y = 2282914.037679
X = 794017.270939, Y = 2283522.095551
X = 793959.284196, Y = 2283561.666152
X = 793153.469347, Y = 2283770.871139
X = 791036.535971, Y = 2283220.388535
X = 790833.349079, Y = 2282817.899482
X = 790536.751943, Y = 2282664.031325
X = 790378.440676, Y = 2282613.978525
X = 789636.050037, Y = 2282094.074121
X = 787568.274976, Y = 2280882.184234
X = 787120.863555, Y = 2280982.801779
X = 785669.484476, Y = 2279828.967200
X = 784857.963170, Y = 2279619.213327
X = 784447.946396, Y = 2279767.867471
X = 783548.085264, Y = 2279509.361821
X = 782995.962499, Y = 2278634.577848
X = 781134.744382, Y = 2278360.212382
X = 779461.716812, Y = 2278643.642263
X = 778597.841189, Y = 2278514.487063
X = 777801.157402, Y = 2278170.094459
X = 776983.772360, Y = 2278312.263084
X = 775674.262376, Y = 2277783.809740
X = 774823.159112, Y = 2277256.117535
X = 774414.628616, Y = 2277317.129750
X = 773494.576080, Y = 2277904.082239
X = 772641.543525, Y = 2277890.363311
X = 771734.143233, Y = 2277693.253079
X = 770824.468364, Y = 2278037.084329
X = 770263.618722, Y = 2277669.784727
X = 770264.298082, Y = 2278427.089869
X = 769892.343988, Y = 2279394.834188
X = 769080.463956, Y = 2280003.997763
X = 769035.869600, Y = 2279604.361447
X = 768581.863248, Y = 2279326.708507
X = 768170.965832, Y = 2279543.337392
X = 767142.923705, Y = 2280947.015395
X = 767295.428403, Y = 2281368.627702
X = 767231.615707, Y = 2282185.754683
X = 765991.128308, Y = 2284160.842525
X = 766446.836459, Y = 2284323.521734
X = 766846.409151, Y = 2284816.639444
X = 766814.402504, Y = 2288054.867524
X = 766334.713331, Y = 2289419.871844
X = 766581.863213, Y = 2290289.238998
X = 766528.520190, Y = 2290443.910216
X = 766004.052770, Y = 2291828.492976
X = 766044.615845, Y = 2293289.607131
X = 765310.114346, Y = 2295495.779030
X = 765231.329613, Y = 2297266.036156
X = 765176.946770, Y = 2297488.306651
X = 764657.677101, Y = 2299366.567826
X = 763887.323285, Y = 2300639.120850
X = 761690.044708, Y = 2301686.550121
X = 760639.446402, Y = 2301785.146728
X = 760236.829588, Y = 2301508.450661
X = 757888.863610, Y = 2299146.397317
X = 757481.998518, Y = 2299140.159233
X = 756611.323494, Y = 2299525.744402
X = 756056.136718, Y = 2300490.861796
X = 754578.319770, Y = 2301090.405092
X = 754027.665251, Y = 2300926.564127
X = 752197.689127, Y = 2301277.587986
X = 751379.898785, Y = 2302394.378295
X = 749847.383815, Y = 2303277.429814
X = 749197.428102, Y = 2303382.693195
X = 747631.960466, Y = 2303068.800072
X = 746024.990532, Y = 2306013.046377
X = 745170.561431, Y = 2306203.335734
X = 745021.549774, Y = 2306397.210936
X = 743939.454849, Y = 2307821.400790
X = 743023.455909, Y = 2308321.870289
X = 742296.122898, Y = 2309839.180750
X = 741887.992057, Y = 2309941.438425
X = 741733.575999, Y = 2310513.840685
X = 741217.010652, Y = 2311527.198658
X = 741550.625144, Y = 2313059.874643
X = 741346.990666, Y = 2313523.398899
X = 740588.005266, Y = 2314174.960452
X = 740721.592220, Y = 2315042.218873
X = 740455.094851, Y = 2315903.706038
X = 740489.912149, Y = 2317452.342176
X = 740879.860494, Y = 2319033.158091
X = 740984.956973, Y = 2319230.732144
X = 741714.368536, Y = 2321039.598677
X = 742711.287496, Y = 2322778.057501
X = 742752.984429, Y = 2323400.638482
X = 743102.606422, Y = 2323804.625054
X = 743094.197280, Y = 2324379.152022
X = 744009.173969, Y = 2324324.964674
X = 744250.449317, Y = 2324754.432192
X = 745060.970683, Y = 2324894.828216
X = 745463.879309, Y = 2325123.883459
X = 746151.514048, Y = 2325843.943113
X = 745695.698255, Y = 2326188.746201
X = 746034.961598, Y = 2327282.253549
X = 746595.026823, Y = 2327182.399436
X = 747550.372622, Y = 2327392.695446
X = 747868.908590, Y = 2326890.390729
X = 748820.309047, Y = 2327364.374998
X = 748775.825686, Y = 2326944.533087
X = 749168.587816, Y = 2326997.754761
X = 750116.918537, Y = 2328093.779477
X = 750979.968770, Y = 2328106.822936
X = 751384.479962, Y = 2327801.945375
Feature 4:
X = 681845.252625, Y = 2348533.308016
X = 684877.400997, Y = 2347681.826607
X = 685278.952707, Y = 2348037.788825
X = 685837.521059, Y = 2347956.241483
X = 686238.970062, Y = 2348318.986908
X = 686288.611868, Y = 2347853.217728
X = 687105.978271, Y = 2347862.510338
X = 688020.718096, Y = 2347116.006501
X = 688225.510337, Y = 2346388.433797
X = 689143.841854, Y = 2345892.088539
X = 689547.618018, Y = 2346052.186322
X = 690347.875515, Y = 2345905.987826
X = 691709.868738, Y = 2345962.368669
X = 692219.125271, Y = 2345772.315867
X = 693135.883195, Y = 2345424.852152
X = 693435.382411, Y = 2345827.135434
X = 694337.577308, Y = 2345641.774363
X = 695144.014001, Y = 2346050.093658
X = 696667.080228, Y = 2345358.573320
X = 697818.626348, Y = 2345527.841573
X = 698027.191069, Y = 2345577.664461
X = 698484.055049, Y = 2345535.861938
X = 699340.235477, Y = 2344971.714501
X = 700205.944418, Y = 2344671.320643
X = 701213.162605, Y = 2344724.166103
X = 702028.140768, Y = 2344430.002151
X = 704292.231141, Y = 2344343.061746
X = 705708.666890, Y = 2344117.384876
X = 706375.026664, Y = 2344058.138916
X = 706926.964634, Y = 2344024.516662
X = 707939.279335, Y = 2343679.041261
X = 708742.290924, Y = 2343844.671382
X = 709493.261413, Y = 2344611.256386
X = 709538.627886, Y = 2345030.910676
X = 709881.993693, Y = 2345941.037779
X = 709868.701955, Y = 2346981.803769
X = 710964.612875, Y = 2348016.504922
X = 711422.868989, Y = 2347866.932255
X = 712244.565040, Y = 2347059.640435
X = 713376.027799, Y = 2344857.193295
X = 713641.909337, Y = 2343420.880535
X = 714147.857586, Y = 2343028.647558
X = 715881.349766, Y = 2342341.540080
X = 716282.354786, Y = 2342705.058924
X = 716791.262811, Y = 2342576.561107
X = 717236.787982, Y = 2342447.241810
X = 717648.037238, Y = 2342033.577215
X = 718964.969278, Y = 2341699.532571
X = 719302.755278, Y = 2342521.947524
X = 719759.814500, Y = 2342480.723912
X = 720624.495231, Y = 2341829.833935
X = 721127.760027, Y = 2342127.252568
X = 721937.120276, Y = 2342293.615763
X = 722241.094187, Y = 2341851.568747
X = 723552.208514, Y = 2341957.191112
X = 724458.760893, Y = 2342435.954578
X = 725263.269134, Y = 2342027.825663
X = 725926.246064, Y = 2342232.946276
X = 726522.651885, Y = 2342667.018940
X = 726929.961646, Y = 2342557.707994
X = 727833.593864, Y = 2343239.432258
X = 728681.839693, Y = 2343339.076820
X = 729760.519341, Y = 2342373.880464
X = 731156.357690, Y = 2343218.160068
X = 732321.287466, Y = 2343342.725235
X = 733542.198291, Y = 2343096.352175
X = 734792.419696, Y = 2343465.676178
X = 735455.825901, Y = 2342745.031835
X = 735269.433285, Y = 2342032.527916
X = 735368.976738, Y = 2341722.973011
X = 735874.543719, Y = 2341845.131774
X = 736883.014063, Y = 2341832.563100
X = 738747.197350, Y = 2342285.392683
X = 738162.695063, Y = 2340167.654094
X = 736825.199826, Y = 2337910.685426
X = 736222.742211, Y = 2337902.049894
X = 735077.834531, Y = 2335898.164860
X = 733728.666621, Y = 2334858.219719
X = 733379.105570, Y = 2334454.425606
X = 732478.850855, Y = 2333508.832749
X = 731285.083293, Y = 2332674.116692
X = 730433.480206, Y = 2331864.541906
X = 727412.423337, Y = 2331004.795158
X = 726659.382135, Y = 2330392.836030
X = 726254.832191, Y = 2330279.145300
X = 725463.007180, Y = 2329714.038195
X = 723955.105798, Y = 2329071.682460
X = 723542.121103, Y = 2329579.846997
X = 723087.419112, Y = 2329418.243056
X = 721881.508809, Y = 2328489.490281
X = 720461.869711, Y = 2328828.805020
X = 719241.922285, Y = 2329427.740415
X = 715142.713711, Y = 2330414.945453
X = 713485.773903, Y = 2330488.129991
X = 711653.302678, Y = 2331390.624542
X = 708203.021556, Y = 2332320.176569
X = 706642.693831, Y = 2332300.612193
X = 706482.705627, Y = 2332920.449940
X = 705168.485112, Y = 2334032.852592
X = 704763.095811, Y = 2333987.271535
X = 704302.624910, Y = 2334292.488102
X = 703388.306978, Y = 2334369.077588
X = 702880.827477, Y = 2334890.038465
X = 701063.336621, Y = 2335178.730176
X = 700616.291522, Y = 2334909.699342
X = 699244.639662, Y = 2335048.554186
X = 698524.566553, Y = 2335857.699883
X = 698232.128986, Y = 2335387.830918
X = 694605.290146, Y = 2334236.287256
X = 691328.476780, Y = 2334042.582088
X = 690420.302094, Y = 2334146.988457
X = 689610.366643, Y = 2333982.232311
X = 687750.058648, Y = 2334156.989651
X = 685784.094560, Y = 2333580.591585
X = 684921.103659, Y = 2333618.223752
X = 681900.563634, Y = 2333185.979574
X = 681388.633097, Y = 2333599.361307
X = 680888.837468, Y = 2333485.754665
X = 677040.466049, Y = 2333950.946056
X = 676635.565059, Y = 2333858.760044
X = 675923.852730, Y = 2335182.491373
X = 676327.064039, Y = 2335430.078363
X = 677209.551384, Y = 2337696.707213
X = 677396.784164, Y = 2338563.750235
X = 677898.913872, Y = 2339035.466130
X = 678201.813891, Y = 2339167.140565
X = 678152.838656, Y = 2339592.370986
X = 678599.223049, Y = 2340523.062266
X = 679454.746163, Y = 2341133.832342
X = 680252.961968, Y = 2341183.096407
X = 680550.916572, Y = 2341760.805485
X = 680955.531555, Y = 2341859.861361
X = 681810.754298, Y = 2342484.280924
X = 681801.648209, Y = 2343308.685931
X = 682305.302666, Y = 2343618.379658
X = 682294.968596, Y = 2344550.906232
X = 682644.905460, Y = 2345000.835504
X = 682267.241922, Y = 2347051.162792
X = 681249.248072, Y = 2347992.813955
X = 681440.286271, Y = 2348481.519232
X = 681845.252625, Y = 2348533.308016
Feature 5:
X = 617385.486209, Y = 2356823.862538
X = 617088.265286, Y = 2356774.435929
X = 616777.705143, Y = 2356819.510347
X = 616424.609761, Y = 2356614.297963
X = 616370.017609, Y = 2357167.940510
X = 616222.197155, Y = 2357477.686887
X = 616270.296067, Y = 2357836.122446
X = 616415.130879, Y = 2357945.257294
X = 616726.923083, Y = 2357724.517151
X = 617489.763972, Y = 2357290.810280
X = 617637.318852, Y = 2357021.611156
X = 617385.486209, Y = 2356823.862538
Feature 6:
X = 608710.197507, Y = 2362743.236108
X = 608357.591336, Y = 2362470.635141
X = 608051.440627, Y = 2362826.689787
X = 608048.977935, Y = 2363198.272361
X = 608154.633554, Y = 2363489.495969
X = 608450.310966, Y = 2363754.958504
X = 608854.278788, Y = 2363913.048105
X = 609353.886144, Y = 2363963.687625
X = 609614.976121, Y = 2363722.211991
X = 609458.857118, Y = 2363410.369375
X = 609111.837425, Y = 2363252.646297
X = 608859.738417, Y = 2363095.564522
X = 608710.197507, Y = 2362743.236108
Feature 7:
X = 606575.523184, Y = 2401362.551001
X = 606982.698552, Y = 2400899.059679
X = 607827.410319, Y = 2401100.664828
X = 608340.913161, Y = 2400793.324448
X = 608995.270963, Y = 2400203.178203
X = 609857.907012, Y = 2399634.752632
X = 610474.915601, Y = 2398064.690902
X = 610879.812143, Y = 2397959.377835
X = 611836.939172, Y = 2397452.513931
X = 611395.961474, Y = 2397294.043078
X = 611447.561855, Y = 2397138.997945
X = 611697.663644, Y = 2396593.446219
X = 612102.936598, Y = 2396440.867736
X = 612263.800361, Y = 2396016.321006
X = 612826.698947, Y = 2395006.763433
X = 613673.866579, Y = 2394897.871947
X = 613185.396814, Y = 2394299.834464
X = 613290.078177, Y = 2393787.063980
X = 612936.868626, Y = 2392811.617392
X = 612887.091982, Y = 2392703.161188
X = 613753.082683, Y = 2391736.301315
X = 614017.121866, Y = 2391028.718747
X = 615228.584779, Y = 2390368.433446
X = 615443.228651, Y = 2389511.869966
X = 616208.441478, Y = 2388544.406669
X = 616513.283173, Y = 2387458.777546
X = 617224.707911, Y = 2386957.181119
X = 617326.161088, Y = 2386910.621972
X = 617687.143276, Y = 2385940.283977
X = 617649.211041, Y = 2385075.147221
X = 617847.056998, Y = 2384813.078722
X = 617955.635476, Y = 2384658.467318
X = 618696.553149, Y = 2385326.059283
X = 620063.129072, Y = 2385140.223291
X = 620218.937705, Y = 2384587.327856
X = 621145.368028, Y = 2383263.167109
X = 621762.850093, Y = 2381011.042925
X = 621578.049359, Y = 2379523.162745
X = 621176.913192, Y = 2379053.937414
X = 620272.799474, Y = 2379047.192689
X = 620175.904127, Y = 2378472.151081
X = 620529.587266, Y = 2377677.486637
X = 620330.363553, Y = 2377257.088318
X = 620485.084666, Y = 2376859.592018
X = 620940.364309, Y = 2376862.984648
X = 620949.592834, Y = 2375626.572736
X = 621256.117867, Y = 2375230.216076
X = 621209.364735, Y = 2374716.355552
X = 621523.046490, Y = 2374211.948915
X = 621925.673507, Y = 2374498.753474
X = 622776.451509, Y = 2374065.983272
X = 622793.140558, Y = 2373532.326301
X = 623640.955752, Y = 2373498.224522
X = 623746.375884, Y = 2372944.973175
X = 624365.846108, Y = 2372172.678993
X = 624160.162006, Y = 2371772.455238
X = 624372.780383, Y = 2371267.324575
X = 625488.473826, Y = 2370147.522397
X = 626701.863323, Y = 2370312.344871
X = 626851.896837, Y = 2369732.428975
X = 627365.088376, Y = 2368831.027658
X = 628317.951364, Y = 2369149.334503
X = 629567.356755, Y = 2371152.525824
X = 629304.666798, Y = 2371569.359634
X = 627998.461368, Y = 2371957.666327
X = 627741.458822, Y = 2372462.406632
X = 627987.645723, Y = 2373329.225119
X = 627987.112778, Y = 2373396.789641
X = 628882.071750, Y = 2373802.530698
X = 629339.926835, Y = 2373495.356892
X = 631519.775123, Y = 2373006.108588
X = 632713.577161, Y = 2373988.834228
X = 633121.240408, Y = 2373640.810396
X = 633027.132755, Y = 2372775.142755
X = 631722.869638, Y = 2372142.864908
X = 631683.058859, Y = 2370811.422656
X = 631545.056707, Y = 2369884.603974
X = 631089.239144, Y = 2369921.462482
X = 631093.162694, Y = 2369434.995719
X = 631093.707570, Y = 2369367.430910
X = 631702.054594, Y = 2368466.919347
X = 632320.813145, Y = 2367850.303419
X = 632517.282590, Y = 2367811.361047
X = 634139.583564, Y = 2367513.836018
X = 635065.619886, Y = 2365724.134913
X = 634860.266470, Y = 2365303.499655
X = 634626.812606, Y = 2363686.651501
X = 634831.049958, Y = 2362715.336164
X = 635757.737070, Y = 2360885.125599
X = 637179.174662, Y = 2359721.292046
X = 638091.657438, Y = 2359620.870807
X = 638646.760821, Y = 2359112.039318
X = 639657.255121, Y = 2358661.167675
X = 640025.521406, Y = 2357799.415065
X = 640834.568579, Y = 2357961.779671
X = 641242.444557, Y = 2357654.473153
X = 640847.956360, Y = 2356407.765825
X = 640189.962088, Y = 2355604.779519
X = 636842.086881, Y = 2353096.632028
X = 636032.768835, Y = 2352934.481311
X = 636597.221122, Y = 2352081.047706
X = 635281.910362, Y = 2351826.888286
X = 634483.909843, Y = 2351820.320706
X = 634369.719840, Y = 2353386.979882
X = 633801.580944, Y = 2353936.391795
X = 633443.877204, Y = 2354311.856995
X = 633004.016422, Y = 2353889.352308
X = 629064.162399, Y = 2353188.903633
X = 628219.549366, Y = 2352675.515317
X = 626905.559101, Y = 2352246.369029
X = 626215.952644, Y = 2351328.892312
X = 625805.477550, Y = 2351170.333906
X = 625353.429484, Y = 2351477.676771
X = 623935.288901, Y = 2351399.326768
X = 622975.467084, Y = 2351858.302621
X = 622259.435287, Y = 2353602.899870
X = 621444.780145, Y = 2354150.876571
X = 621137.386264, Y = 2354614.802254
X = 620734.431917, Y = 2354301.023182
X = 620328.532327, Y = 2354385.869639
X = 620122.832311, Y = 2354803.264656
X = 619716.108802, Y = 2355002.980575
X = 620072.956270, Y = 2355559.632106
X = 619263.497694, Y = 2355418.580558
X = 618052.694446, Y = 2355612.494441
X = 617989.813347, Y = 2356429.578199
X = 618789.559865, Y = 2357029.942644
X = 618738.469687, Y = 2357961.973380
X = 617777.333189, Y = 2357799.618201
X = 617111.629864, Y = 2358815.066479
X = 616513.096463, Y = 2358412.153291
X = 616006.662676, Y = 2358408.549610
X = 615704.443431, Y = 2359068.541234
X = 615898.137264, Y = 2359428.008177
X = 615948.489619, Y = 2359468.904528
X = 615593.244220, Y = 2359574.489740
X = 614590.005471, Y = 2359107.979786
X = 613645.564316, Y = 2358371.686456
X = 613649.417341, Y = 2357817.686301
X = 613140.660461, Y = 2357233.104909
X = 611888.500428, Y = 2357028.551458
X = 611327.932470, Y = 2357531.452360
X = 609104.518265, Y = 2357719.149236
X = 608796.243048, Y = 2358379.213757
X = 608439.553915, Y = 2359660.543670
X = 608083.027958, Y = 2359968.970584
X = 608121.920675, Y = 2360786.743503
X = 608367.419805, Y = 2360991.061844
X = 608268.669907, Y = 2361564.694863
X = 608311.672479, Y = 2361760.914138
X = 608715.691971, Y = 2361918.997752
X = 609073.007145, Y = 2362434.866435
X = 609572.705113, Y = 2362478.754553
X = 610378.831849, Y = 2362132.858938
X = 610877.021870, Y = 2362399.737608
X = 610822.304826, Y = 2363000.685234
X = 610416.225674, Y = 2363153.327007
X = 610571.596267, Y = 2363573.276834
X = 611024.059632, Y = 2364042.545042
X = 611124.710997, Y = 2364131.064522
X = 610910.639947, Y = 2364899.837326
X = 610403.774400, Y = 2364990.983688
X = 609993.869322, Y = 2365717.901828
X = 609131.431544, Y = 2365995.866948
X = 608384.354776, Y = 2366058.440045
X = 607524.554597, Y = 2365944.636979
X = 607737.782330, Y = 2365277.167322
X = 607691.538815, Y = 2364614.739126
X = 607075.382633, Y = 2364968.763521
X = 606826.873542, Y = 2365230.628795
X = 606013.333368, Y = 2365779.331110
X = 605560.083127, Y = 2365418.301783
X = 606183.232211, Y = 2363983.257356
X = 606641.860660, Y = 2363526.822478
X = 607242.068726, Y = 2363679.399842
X = 607953.851113, Y = 2362272.023618
X = 607811.370506, Y = 2361804.894238
X = 608062.898472, Y = 2361097.143692
X = 607917.772857, Y = 2361028.619984
X = 607253.711799, Y = 2361909.319178
X = 605991.670478, Y = 2362299.691009
X = 605979.984328, Y = 2363123.883517
X = 605739.504608, Y = 2363122.321944
X = 605185.917188, Y = 2362605.263095
X = 604418.955291, Y = 2363775.924814
X = 604563.245339, Y = 2363972.782026
X = 604011.410521, Y = 2364171.938547
X = 603905.207510, Y = 2364948.232092
X = 603392.408990, Y = 2364985.506550
X = 602851.430543, Y = 2364475.362720
X = 602745.561437, Y = 2364204.444867
X = 603007.227886, Y = 2363854.772027
X = 603104.371588, Y = 2363504.061431
X = 602598.709563, Y = 2363406.283294
X = 603212.380646, Y = 2362437.258289
X = 604182.648356, Y = 2362132.640238
X = 604883.143752, Y = 2362447.918476
X = 605435.440926, Y = 2362187.984910
X = 605843.770305, Y = 2361683.907994
X = 606756.160049, Y = 2361534.458283
X = 607624.975491, Y = 2360317.272906
X = 607987.918467, Y = 2359035.969564
X = 608041.597287, Y = 2358576.895316
X = 607590.493101, Y = 2357864.506858
X = 604526.181614, Y = 2356912.260204
X = 602609.182785, Y = 2356704.187206
X = 598929.996324, Y = 2355796.461863
X = 597270.355888, Y = 2355935.142402
X = 596165.796656, Y = 2355354.346245
X = 594298.308604, Y = 2355302.940071
X = 593892.875261, Y = 2355341.144456
X = 593077.440833, Y = 2356221.521312
X = 591957.563710, Y = 2358343.323690
X = 591835.531281, Y = 2359781.666015
X = 590192.917528, Y = 2363799.082291
X = 589328.062910, Y = 2364571.258473
X = 588917.305915, Y = 2365629.702891
X = 588720.316638, Y = 2365784.016324
X = 588161.006041, Y = 2366247.141577
X = 586436.100723, Y = 2366987.803327
X = 586231.643900, Y = 2367365.052749
X = 585970.514107, Y = 2368890.520032
X = 585400.766886, Y = 2370171.151760
X = 585202.802795, Y = 2370528.179090
X = 584845.131952, Y = 2371188.392406
X = 584937.356179, Y = 2371695.572771
X = 583876.862370, Y = 2372514.287609
X = 583666.101204, Y = 2372911.801823
X = 583011.763124, Y = 2373482.697979
X = 582304.601344, Y = 2373256.148701
X = 581529.363183, Y = 2375245.238090
X = 580423.014396, Y = 2375192.419957
X = 580312.732587, Y = 2377029.488454
X = 580424.149001, Y = 2381326.833608
X = 579710.204641, Y = 2382539.372289
X = 576727.391965, Y = 2385092.188482
X = 575394.092407, Y = 2386416.823306
X = 577510.699045, Y = 2386474.149323
X = 578324.557841, Y = 2386741.565063
X = 579682.568158, Y = 2386856.314913
X = 580831.367211, Y = 2387105.250141
X = 582196.413187, Y = 2387071.615696
X = 582503.886983, Y = 2387492.061672
X = 583298.420346, Y = 2387806.927274
X = 584615.567512, Y = 2387259.789263
X = 585973.040758, Y = 2387462.898866
X = 586883.396162, Y = 2387379.950349
X = 587382.900506, Y = 2387321.845108
X = 588292.460221, Y = 2387387.606544
X = 589101.849478, Y = 2387283.961451
X = 590514.629782, Y = 2387758.009204
X = 592073.668589, Y = 2386949.338012
X = 592164.048755, Y = 2387720.063258
X = 593069.831660, Y = 2388434.673395
X = 593623.647089, Y = 2388816.232160
X = 593013.901413, Y = 2389366.712216
X = 593257.094027, Y = 2389922.131470
X = 594466.497238, Y = 2390544.003258
X = 595465.735439, Y = 2391434.974472
X = 596873.953657, Y = 2392578.456258
X = 597717.321981, Y = 2393090.285778
X = 597317.250933, Y = 2393439.189749
X = 597411.720690, Y = 2394527.536441
X = 598154.864075, Y = 2394883.391030
X = 598764.347811, Y = 2395400.612756
X = 599703.478560, Y = 2396730.674108
X = 600313.390937, Y = 2397160.130029
X = 600909.451608, Y = 2397778.704522
X = 601503.584622, Y = 2398694.576437
X = 602760.540614, Y = 2399628.222808
X = 603618.514728, Y = 2399748.606841
X = 603761.157301, Y = 2400148.164918
X = 604567.926184, Y = 2400369.618278
X = 604356.973817, Y = 2400766.879402
X = 605668.880881, Y = 2400978.175611
X = 605666.117625, Y = 2401397.065273
X = 606575.523184, Y = 2401362.551001
Feature 8:
X = 391667.426374, Y = 2433495.957339
X = 392628.735165, Y = 2432165.045779
X = 392531.044331, Y = 2431699.487730
X = 392736.285635, Y = 2431299.439228
X = 392632.292277, Y = 2430833.923679
X = 392182.283596, Y = 2430458.604118
X = 391729.931462, Y = 2430664.401843
X = 391324.474253, Y = 2430356.368998
X = 390879.098423, Y = 2428832.385957
X = 390074.204896, Y = 2428196.056136
X = 389923.974883, Y = 2427440.330984
X = 389985.798052, Y = 2426358.803057
X = 389735.346989, Y = 2425698.372536
X = 389682.235274, Y = 2424408.182923
X = 389983.789822, Y = 2423345.262970
X = 390398.086605, Y = 2423078.877801
X = 390744.926231, Y = 2422171.071443
X = 389950.300428, Y = 2421244.121533
X = 388736.203146, Y = 2420766.092916
X = 388487.474553, Y = 2420369.184047
X = 388034.059605, Y = 2420460.213858
X = 387428.380278, Y = 2419532.048904
X = 386572.448734, Y = 2419781.385459
X = 385270.958574, Y = 2419459.644627
X = 384869.598520, Y = 2419773.366715
X = 384608.143130, Y = 2419376.605473
X = 383812.239675, Y = 2419206.726162
X = 382549.774291, Y = 2419060.598758
X = 381245.650839, Y = 2417563.483505
X = 381251.303089, Y = 2416630.977761
X = 380588.360260, Y = 2415710.233173
X = 379738.081359, Y = 2415054.450093
X = 378639.202111, Y = 2413245.151887
X = 378292.269578, Y = 2412430.199350
X = 378643.313279, Y = 2411299.102820
X = 378393.315076, Y = 2410787.475311
X = 377435.258872, Y = 2410112.350055
X = 377893.225007, Y = 2408933.119771
X = 377092.971645, Y = 2408277.074101
X = 376983.277819, Y = 2408784.695123
X = 376484.721944, Y = 2408788.544885
X = 375930.890784, Y = 2408988.794031
X = 375827.918386, Y = 2409543.672858
X = 375224.535338, Y = 2409859.204474
X = 374612.262987, Y = 2409843.733062
X = 373802.754954, Y = 2411221.808177
X = 372847.362847, Y = 2411695.640569
X = 372946.048393, Y = 2412201.639297
X = 373047.378017, Y = 2412248.131851
X = 372236.642923, Y = 2412653.282757
X = 372294.917382, Y = 2413625.847450
X = 372594.538272, Y = 2414799.194946
X = 372330.696502, Y = 2415727.042404
X = 372531.608988, Y = 2416394.392741
X = 373390.544017, Y = 2417313.265281
X = 374144.673952, Y = 2418550.595439
X = 374235.597152, Y = 2419678.321908
X = 374435.107097, Y = 2420183.530868
X = 374733.409661, Y = 2421221.778169
X = 375498.866160, Y = 2421526.584710
X = 376494.300917, Y = 2423025.647693
X = 378553.277594, Y = 2425111.204921
X = 379910.548580, Y = 2425344.114630
X = 381067.716758, Y = 2425801.622167
X = 381323.015733, Y = 2426218.644304
X = 381374.610474, Y = 2426373.669877
X = 381023.426904, Y = 2426619.558602
X = 382076.642852, Y = 2426679.250101
X = 383277.420073, Y = 2427089.287206
X = 385439.755958, Y = 2428850.574490
X = 386191.595719, Y = 2429973.560187
X = 386295.025036, Y = 2431209.341658
X = 386644.047322, Y = 2432423.088959
X = 387088.469171, Y = 2432886.136018
X = 387895.485062, Y = 2432947.954900
X = 388549.976771, Y = 2433720.369660
X = 389257.220417, Y = 2433938.370028
X = 389404.079494, Y = 2433315.702907
X = 390209.648730, Y = 2433174.941423
X = 391216.846014, Y = 2433945.010905
X = 391667.426374, Y = 2433495.957339
Feature 9:
X = 389241.232774, Y = 2436148.001841
X = 389049.578290, Y = 2435770.960165
X = 388700.127983, Y = 2435354.491619
X = 388447.838936, Y = 2435315.732337
X = 388140.524927, Y = 2435513.861044
X = 388093.097917, Y = 2435933.129705
X = 388241.299055, Y = 2436398.309518
X = 388693.012867, Y = 2436131.591982
X = 388889.400203, Y = 2436285.616693
X = 389048.271319, Y = 2436480.449434
X = 389243.274025, Y = 2436438.536358
X = 389241.232774, Y = 2436148.001841
Feature 10:
X = 448104.910352, Y = 2455572.150437
X = 449256.044382, Y = 2455521.076854
X = 449660.531566, Y = 2456094.041689
X = 449662.186205, Y = 2456607.504353
X = 449354.223535, Y = 2456696.330022
X = 449552.095517, Y = 2457580.747234
X = 449904.638133, Y = 2457667.442191
X = 450812.255526, Y = 2458238.829672
X = 452170.791431, Y = 2458194.070467
X = 452767.002019, Y = 2457746.349540
X = 453219.436546, Y = 2457589.596121
X = 455384.084014, Y = 2457853.504626
X = 456093.320588, Y = 2457297.492793
X = 456445.585091, Y = 2457296.506210
X = 456748.068753, Y = 2457491.592326
X = 457202.437532, Y = 2458024.072125
X = 457548.211347, Y = 2457955.566909
X = 458756.100646, Y = 2458019.889560
X = 459255.049289, Y = 2458795.529334
X = 460014.800956, Y = 2458280.101590
X = 460064.101242, Y = 2457881.366663
X = 460416.351127, Y = 2457880.469461
X = 460673.465418, Y = 2457569.040269
X = 461076.549859, Y = 2457770.712186
X = 461371.688468, Y = 2457567.297091
X = 461125.105365, Y = 2457061.204209
X = 462577.999876, Y = 2456969.826194
X = 462935.710244, Y = 2456610.902533
X = 463337.599623, Y = 2456305.932068
X = 463948.617216, Y = 2456655.823998
X = 464753.027204, Y = 2456302.674215
X = 466461.306888, Y = 2454988.246071
X = 466466.033077, Y = 2454258.587065
X = 467026.213309, Y = 2454365.491695
X = 468031.508028, Y = 2453701.316464
X = 468897.266690, Y = 2452436.202267
X = 468443.688246, Y = 2452173.627231
X = 469052.344016, Y = 2451307.647615
X = 468957.121979, Y = 2450888.966240
X = 469264.176808, Y = 2450226.276458
X = 469117.329080, Y = 2449159.124486
